pos,scaled_pos,time,intensity
-8831.0,-0.01889834,-57940191.0,0.0535
-8744.0,-0.01871216,-57369384.0,0.0549
-8662.0,-0.01853668,-56831382.0,0.0576
-8579.0,-0.01835906,-56286819.0,0.0591
-8504.0,-0.01819856,-55794744.0,0.0601
-8427.0,-0.01803378,-55289547.0,0.0608
-8349.0,-0.01786686,-54777789.0,0.061
-8262.0,-0.017680679999999997,-54206982.0,0.0639
-8182.0,-0.017509479999999997,-53682102.0,0.067
-8115.0,-0.0173661,-53242515.0,0.0681
-8022.0,-0.017167079999999998,-52632342.0,0.0698
-7948.0,-0.017008719999999998,-52146828.0,0.0731
-7873.0,-0.016848219999999997,-51654753.0,0.0741
-7782.0,-0.01665348,-51057702.0,0.0756
-7704.0,-0.016486559999999997,-50545944.0,0.0794
-7624.0,-0.016315359999999998,-50021064.0,0.0811
-7551.0,-0.01615914,-49542111.0,0.0826
-7462.0,-0.01596868,-48958182.0,0.0859
-7382.0,-0.01579748,-48433302.0,0.0891
-7308.0,-0.01563912,-47947788.0,0.0902
-7225.0,-0.0154615,-47403225.0,0.0907
-7151.0,-0.015303139999999998,-46917711.0,0.0911
-7062.0,-0.015112679999999998,-46333782.0,0.0955
-6982.0,-0.014941479999999998,-45808902.0,0.099
-6902.0,-0.014770279999999998,-45284022.0,0.101
-6824.0,-0.01460336,-44772264.0,0.103
-6744.0,-0.01443216,-44247384.0,0.105
-6663.0,-0.014258819999999998,-43715943.0,0.106
-6595.0,-0.014113299999999999,-43269795.0,0.107
-6502.0,-0.01391428,-42659622.0,0.113
-6429.0,-0.013758059999999999,-42180669.0,0.122
-6355.0,-0.0135997,-41695155.0,0.124
-6266.0,-0.01340924,-41111226.0,0.129
-6188.0,-0.013242319999999998,-40599468.0,0.134
-6108.0,-0.013071119999999999,-40074588.0,0.136
-6028.0,-0.012899919999999999,-39549708.0,0.138
-5939.0,-0.012709459999999999,-38965779.0,0.139
-5860.0,-0.012540399999999998,-38447460.0,0.14
-5782.0,-0.01237348,-37935702.0,0.14
-5702.0,-0.01220228,-37410822.0,0.14
-5623.0,-0.012033219999999999,-36892503.0,0.141
-5541.0,-0.011857739999999999,-36354501.0,0.142
-5462.0,-0.01168868,-35836182.0,0.142
-5384.0,-0.011521759999999999,-35324424.0,0.142
-5304.0,-0.011350559999999999,-34799544.0,0.142
-5230.0,-0.0111922,-34314030.0,0.142
-5142.0,-0.011003879999999999,-33736662.0,0.158
-5064.0,-0.01083696,-33224904.0,0.179
-4996.0,-0.01069144,-32778756.0,0.186
-4903.0,-0.010492419999999999,-32168583.0,0.194
-4831.0,-0.01033834,-31696191.0,0.207
-4756.0,-0.010177839999999999,-31204116.0,0.211
-4662.0,-0.00997668,-30587382.0,0.217
-4584.0,-0.009809759999999999,-30075624.0,0.228
-4515.0,-0.0096621,-29622915.0,0.234
-4422.0,-0.009463079999999999,-29012742.0,0.241
-4347.0,-0.00930258,-28520667.0,0.249
-4269.0,-0.009135659999999999,-28008909.0,0.255
-4183.0,-0.008951619999999999,-27444663.0,0.267
